Epoch,Train accuracy,Test accuracy,Train loss,Test loss
1,0.638090193271637,0.7608232498168945,63.93120574951172,6.884437561035156
2,0.6395100951194763,0.7508871555328369,30.181001663208008,0.7940041422843933
3,0.6372026801109314,0.23066003620624542,17.719493865966797,0.8761851191520691
4,0.6293929815292358,0.23917672038078308,12.221687316894531,0.9838736653327942
5,0.6388001441955566,0.6579133868217468,8.248689651489258,0.5892512202262878
6,0.6317003965377808,0.6210078001022339,5.50244140625,0.6122779846191406
7,0.6265530586242676,0.23917672038078308,4.13145637512207,0.7660911679267883
8,0.6198083162307739,0.5344215631484985,3.160297393798828,0.655709445476532
9,0.627263069152832,0.5613910555839539,2.6481950283050537,0.644784152507782
10,0.6144834756851196,0.6231369972229004,1.9884084463119507,0.6250209808349609
11,0.63933265209198,0.6082327961921692,1.6611305475234985,0.6438343524932861
12,0.6537095904350281,0.7068843245506287,1.4886237382888794,0.5994755625724792
13,0.6661341786384583,0.7608232498168945,1.3259409666061401,0.5979949831962585
14,0.6897408366203308,0.7608232498168945,1.278838872909546,0.6012873649597168
15,0.6927582621574402,0.7608232498168945,1.0534747838974,0.5999767184257507
16,0.702165424823761,0.7608232498168945,0.9854673743247986,0.6015256643295288
17,0.6998580098152161,0.7608232498168945,0.9669435024261475,0.5870856046676636
18,0.7078452110290527,0.7608232498168945,0.8355233073234558,0.5831494331359863
19,0.7037628889083862,0.7608232498168945,0.8807721138000488,0.5967637896537781
20,0.7145900130271912,0.7608232498168945,0.731103777885437,0.5858937501907349
21,0.7108626365661621,0.7608232498168945,0.7232071757316589,0.5731818675994873
22,0.719204843044281,0.7608232498168945,0.7163335084915161,0.5578329563140869
23,0.7174298763275146,0.7608232498168945,0.6848247647285461,0.5728124380111694
24,0.7208022475242615,0.7608232498168945,0.6563297510147095,0.5596402287483215
25,0.721689760684967,0.7608232498168945,0.6374671459197998,0.5630313158035278
26,0.7206248044967651,0.7608232498168945,0.6427512168884277,0.5884053111076355
27,0.722754716873169,0.7608232498168945,0.6304848790168762,0.566746711730957
28,0.723997175693512,0.7608232498168945,0.6482817530632019,0.5683756470680237
29,0.7254171371459961,0.7608232498168945,0.6147074103355408,0.5689838528633118
30,0.722754716873169,0.7608232498168945,0.6160166263580322,0.5784291625022888
31,0.723997175693512,0.7608232498168945,0.6130785346031189,0.5447195768356323
32,0.7250621318817139,0.7608232498168945,0.6185190677642822,0.5545597672462463
33,0.7250621318817139,0.7608232498168945,0.6057512164115906,0.5709556341171265
34,0.7259495854377747,0.7608232498168945,0.6015343070030212,0.569084107875824
35,0.7259495854377747,0.7608232498168945,0.6031285524368286,0.5698512196540833
36,0.7250621318817139,0.7608232498168945,0.5981833934783936,0.548812985420227
37,0.7263045907020569,0.7608232498168945,0.5799527168273926,0.5751427412033081
38,0.7259495854377747,0.7608232498168945,0.6013277769088745,0.5782275199890137
39,0.7263045907020569,0.7608232498168945,0.5872631072998047,0.5719881653785706
40,0.7268370389938354,0.7608232498168945,0.5913958549499512,0.5613890886306763
41,0.7248846292495728,0.7608232498168945,0.5908111929893494,0.5588700175285339
42,0.7271920442581177,0.7608232498168945,0.596321702003479,0.5671166777610779
43,0.7275470495223999,0.7608232498168945,0.5940436124801636,0.5550908446311951
44,0.7263045907020569,0.7608232498168945,0.5886766314506531,0.5626232028007507
45,0.727724552154541,0.7608232498168945,0.5856528282165527,0.5693913102149963
46,0.7268370389938354,0.7608232498168945,0.5876542329788208,0.5634574890136719
47,0.7275470495223999,0.7608232498168945,0.5769869089126587,0.5604221820831299
48,0.7271920442581177,0.7608232498168945,0.5807321071624756,0.5729296207427979
49,0.7271920442581177,0.7608232498168945,0.57341068983078,0.5620163679122925
50,0.7271920442581177,0.7608232498168945,0.5790609121322632,0.5673257112503052
51,0.7273695468902588,0.7608232498168945,0.5813975930213928,0.567877471446991
52,0.7266595959663391,0.7608232498168945,0.5829798579216003,0.5638750195503235
53,0.7268370389938354,0.7608232498168945,0.575411856174469,0.5662251114845276
54,0.7280794978141785,0.7608232498168945,0.5791658163070679,0.5511675477027893
55,0.7273695468902588,0.7608232498168945,0.5814533829689026,0.5570915341377258
56,0.7259495854377747,0.7608232498168945,0.5802762508392334,0.5716209411621094
