Epoch,Train accuracy,Test accuracy,Train loss,Test loss
58,0.7342917919158936,0.7345635294914246,0.5788858532905579,0.5786670446395874
59,0.7346467971801758,0.7345635294914246,0.5786309838294983,0.5786737203598022
60,0.7344692945480347,0.7345635294914246,0.5797264575958252,0.5786675214767456
61,0.7348242998123169,0.7345635294914246,0.5795125961303711,0.5786707401275635
62,0.7346467971801758,0.7345635294914246,0.5785598754882812,0.5786688327789307
63,0.7346467971801758,0.7345635294914246,0.5787459015846252,0.5786728858947754
64,0.7346467971801758,0.7345635294914246,0.5784845352172852,0.578667402267456
65,0.7344692945480347,0.7345635294914246,0.5785737633705139,0.5786689519882202
66,0.7346467971801758,0.7345635294914246,0.5789898633956909,0.5786678791046143
67,0.7342917919158936,0.7345635294914246,0.5811678171157837,0.5786790251731873
68,0.7346467971801758,0.7345635294914246,0.5807710289955139,0.5786726474761963
69,0.7341142892837524,0.7345635294914246,0.5804170370101929,0.5786762237548828
70,0.7344692945480347,0.7345635294914246,0.5787510871887207,0.5786669254302979
71,0.7346467971801758,0.7345635294914246,0.5797083377838135,0.5786693096160889
72,0.7341142892837524,0.7345635294914246,0.580962061882019,0.5786677002906799
73,0.7344692945480347,0.7345635294914246,0.5786669850349426,0.5786756873130798
74,0.7342917919158936,0.7345635294914246,0.5832109451293945,0.5786686539649963
75,0.7342917919158936,0.7345635294914246,0.5790754556655884,0.5786837935447693
76,0.7346467971801758,0.7345635294914246,0.5788866877555847,0.5786703824996948
77,0.7346467971801758,0.7345635294914246,0.578691303730011,0.5786672830581665
78,0.7346467971801758,0.7345635294914246,0.5786312818527222,0.5786702632904053
79,0.7344692945480347,0.7345635294914246,0.5787580609321594,0.5786749124526978
80,0.7346467971801758,0.7345635294914246,0.5785893797874451,0.5786666870117188
81,0.7346467971801758,0.7345635294914246,0.578316867351532,0.5786680579185486
82,0.7344692945480347,0.7345635294914246,0.5809563398361206,0.578676700592041
83,0.7346467971801758,0.7345635294914246,0.5803907513618469,0.5786669254302979
84,0.7344692945480347,0.7345635294914246,0.5788589715957642,0.5786677598953247
85,0.7346467971801758,0.7345635294914246,0.5785633325576782,0.578667402267456
86,0.7346467971801758,0.7345635294914246,0.5785343647003174,0.5786745548248291
87,0.7346467971801758,0.7345635294914246,0.5787522196769714,0.5786701440811157
88,0.7344692945480347,0.7345635294914246,0.5795905590057373,0.5786689519882202
89,0.7344692945480347,0.7345635294914246,0.5834619402885437,0.5786688327789307
90,0.7346467971801758,0.7345635294914246,0.5786193609237671,0.578671395778656
91,0.7344692945480347,0.7345635294914246,0.579220175743103,0.5786749124526978
92,0.7346467971801758,0.7345635294914246,0.5785033106803894,0.5786870718002319
93,0.7344692945480347,0.7345635294914246,0.5799968242645264,0.5786705017089844
94,0.7346467971801758,0.7345635294914246,0.5788148045539856,0.5786688327789307
95,0.7346467971801758,0.7345635294914246,0.5786626935005188,0.5786691904067993
96,0.7346467971801758,0.7345635294914246,0.5788294076919556,0.5786674618721008
97,0.7344692945480347,0.7345635294914246,0.5790761709213257,0.5786669254302979
98,0.7342917919158936,0.7345635294914246,0.579276978969574,0.5786687135696411
99,0.7346467971801758,0.7345635294914246,0.5795408487319946,0.5786672830581665
100,0.7346467971801758,0.7345635294914246,0.579771876335144,0.5786721706390381
