Epoch,Train accuracy,Test accuracy,Train loss,Test loss
68,0.7935747504234314,0.8055358529090881,0.43718430399894714,0.44176870584487915
69,0.795349657535553,0.7877927422523499,0.43964165449142456,0.4886518716812134
70,0.7980120778083801,0.7863733172416687,0.43844929337501526,0.45707958936691284
71,0.79410719871521,0.7821149826049805,0.4407055377960205,0.48097842931747437
72,0.7946397066116333,0.652945339679718,0.43919503688812256,0.6997387409210205
73,0.7960596084594727,0.7558552026748657,0.44722285866737366,0.8028751611709595
74,0.7919772863388062,0.7615330219268799,0.4443051218986511,0.4903770685195923
75,0.7930422425270081,0.7913413643836975,0.43587759137153625,0.45357316732406616
76,0.7887824177742004,0.7913413643836975,0.7239077091217041,0.459128201007843
77,0.7948172092437744,0.5542938113212585,0.4285614490509033,2.0500845909118652
78,0.7944622039794922,0.8062455654144287,0.45656853914260864,0.45011672377586365
79,0.7960596084594727,0.7757274508476257,0.4392922818660736,0.5544148683547974
80,0.7985445261001587,0.7849538922309875,0.43691638112068176,0.4848979711532593
81,0.7912673354148865,0.7721788287162781,0.49523991346359253,0.4543469250202179
82,0.7914447784423828,0.6983676552772522,0.4380744695663452,0.5587605834007263
83,0.7928647398948669,0.8090844750404358,0.5122312903404236,0.4324261248111725
84,0.7981895804405212,0.8048261404037476,0.42712458968162537,0.43020328879356384
85,0.7981895804405212,0.8034066557884216,0.4528791606426239,0.441344290971756
86,0.7967696189880371,0.773598313331604,0.43582481145858765,0.5852822661399841
87,0.7997869849205017,0.7941802740097046,0.4372987449169159,0.48150962591171265
88,0.8008519411087036,0.7835344076156616,0.4350896179676056,0.4798647165298462
89,0.7976570725440979,0.7856636047363281,0.43273916840553284,0.5457752346992493
90,0.7962371110916138,0.8012775182723999,0.43217548727989197,0.44422534108161926
91,0.795349657535553,0.7714691162109375,0.43684640526771545,0.45011699199676514
92,0.7946397066116333,0.7849538922309875,0.4348217844963074,0.44397982954978943
93,0.7948172092437744,0.7920510768890381,0.43334701657295227,0.4490104913711548
94,0.7980120778083801,0.7899219393730164,0.49091315269470215,0.44736140966415405
95,0.7999644875526428,0.773598313331604,0.4508516788482666,0.5747852921485901
96,0.7962371110916138,0.7622427344322205,0.4401574730873108,0.4651697278022766
97,0.800319492816925,0.7948899865150452,0.4327448606491089,0.4883895516395569
98,0.7992545366287231,0.7856636047363281,0.4352776110172272,0.48998668789863586
99,0.7930422425270081,0.7963094115257263,0.43699952960014343,0.43340006470680237
100,0.7949946522712708,0.5741660594940186,0.43082746863365173,0.8079119324684143
